model,short,query_id,qlang,origin,auc_all,auc_same,auc_cross,margin_cross,norm_score_cross
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626962-A1_de_q_de,de,original,0.9929859719438877,0.9929859719438877,0.9929859719438877,-0.2511888914498598,0.5962578329623551
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626962-A1_fr_q_fr,fr,original,0.9118236472945892,0.9809619238476953,0.842685370741483,-0.6886768932605148,0.13777322029032396
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626962-A1_de_q_es,es,synthetic,0.9974949899799599,,0.9974949899799599,0.04527602586443261,0.7352780633579654
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025201936-A1_de_q_en,en,synthetic,0.46543086172344694,,0.46543086172344694,-0.8548982798375743,-0.06861942506843254
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025201936-A1_fr_q_fr,fr,original,0.909819639278557,0.998997995991984,0.8206412825651302,-0.73221608463627,0.11531857648449227
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025201936-A1_de_q_es,es,synthetic,0.9834669338677354,,0.9834669338677354,-0.45109203275319915,0.357479990024571
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634597-A1_en_q_en,en,original,0.9138276553106213,0.9649298597194389,0.8627254509018036,-0.6901947389356807,0.15292628025979832
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634597-A1_en_q_de,de,synthetic,0.9929859719438878,,0.9929859719438878,-0.18244743434036773,0.6044008276154552
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634597-A1_fr_q_fr,fr,original,0.9824649298597194,1.0,0.9649298597194388,-0.4151953993363185,0.320961407979786
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634597-A1_en_q_es,es,synthetic,0.972945891783567,,0.972945891783567,-0.36008841561097144,0.4021268266339467
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634381-A1_en_q_zh,zh,synthetic,0.9644288577154309,,0.9644288577154309,-0.5341358910783418,0.296436624608563
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4627024-A1_de_q_zh,zh,synthetic,0.564629258517034,,0.564629258517034,-0.533998595605146,0.06502924484257527
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634926-A1_en_q_zh,zh,synthetic,0.935370741482966,,0.935370741482966,-0.407770832107889,0.34344600798489056
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633863-A2_en_q_zh,zh,synthetic,0.906385824139084,,0.906385824139084,-0.6705988507716896,0.15532211929922501
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633797-A1_en_q_zh,zh,synthetic,1.0,,1.0,0.49247922062409494,0.8527342026477847
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633777-A1_en_q_zh,zh,synthetic,0.99874749498998,,0.99874749498998,0.0,0.8396822478102953
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633621-A1_en_q_zh,zh,synthetic,0.9964929859719438,,0.9964929859719438,-0.013742930060865192,0.7200726295268977
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634723-A1_en_q_zh,zh,synthetic,0.6708416833667334,,0.6708416833667334,-0.7843489291115775,0.026943573442440246
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633581-A1_en_q_zh,zh,synthetic,0.8897795591182365,,0.8897795591182365,-0.596081296334,0.20198757095973296
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634416-A1_en_q_zh,zh,synthetic,0.9874749498997996,,0.9874749498997996,-0.2471228092943139,0.4816843150503509
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634305-A1_en_q_zh,zh,synthetic,1.0,,1.0,0.47634371143638216,0.8970398062470007
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633531-A1_en_q_zh,zh,synthetic,1.0,,1.0,0.003727783334615672,0.8422979297056835
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634333-A1_en_q_zh,zh,synthetic,0.969438877755511,,0.969438877755511,-0.5730226567906296,0.2668180056450396
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634212-A1_en_q_zh,zh,synthetic,0.999498997995992,,0.999498997995992,0.005742374232384143,0.784986277507842
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4629959-A1_de_q_zh,zh,synthetic,0.9063126252505009,,0.9063126252505009,-0.6058424883054332,0.20292151748380455
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4627881-A1_de_q_zh,zh,synthetic,0.999498997995992,,0.999498997995992,0.06609041504232632,0.81826228484403
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633576-A1_en_q_zh,zh,synthetic,0.6382765531062123,,0.6382765531062123,-0.653922854176911,0.044216084283885626
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633742-A2_en_q_zh,zh,synthetic,0.9904809619238477,,0.9904809619238477,-0.16980008355778387,0.5216564002606311
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633791-A1_en_q_zh,zh,synthetic,0.999749498997996,,0.999749498997996,0.08367207033972304,0.8732970462316979
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630574-A1_fr_q_fr,fr,original,0.7054108216432865,0.8517034068136273,0.5591182364729459,-0.854527036179774,-0.027864942387204154
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634111-A1_fr_q_fr,fr,original,0.7389779559118237,0.9378757515030061,0.5400801603206412,-0.8216873919130364,-0.04067587534452921
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633622-A2_en_q_es,es,synthetic,0.9999999999999999,,0.9999999999999999,0.5333321760163414,0.8764159368974188
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634187-A1_en_q_es_120,es,synthetic,0.9934869739478958,,0.9934869739478958,-0.17237904388998082,0.6218340230969458
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634139-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.1203756409681067,0.6818852865527264
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634136-A1_en_q_en,en,original,0.6092184368737474,0.7014028056112225,0.5170340681362726,-0.8786954429348833,-0.06660914469519513
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634136-A1_en_q_de,de,synthetic,0.8767535070140281,,0.8767535070140281,-0.6871081984045179,0.13340373096461042
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634136-A1_fr_q_fr,fr,original,0.6633266533066132,0.996993987975952,0.3296593186372746,-0.927518741267846,-0.08677782319708455
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634136-A1_en_q_es_125,es,synthetic,0.7379759519038076,,0.7379759519038076,-0.7107811933838003,0.07035242127434499
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634248-A1_en_q_en,en,original,0.9984969939879761,1.0,0.996993987975952,-0.20382975860655975,0.5550524230058688
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634142-A1_en_q_es,es,synthetic,0.9943162821798729,,0.9943162821798729,0.04301087798824222,0.6590017365616359
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025214812-A1_de_q_es,es,synthetic,0.997995991983968,,0.997995991983968,-0.16426875522637646,0.6855916355767324
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633662-A1_en_q_de,de,synthetic,0.9118236472945892,,0.9118236472945892,-0.3628628997579647,0.313623992176113
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025153617-A3_de_q_de,de,original,0.998997995991984,0.9994989979959921,0.998496993987976,-0.26130436825536046,0.6468394131599613
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634596-A1_en_q_en,en,original,0.9974949899799599,1.0,0.9949899799599198,-0.09365814809690468,0.3885195855631919
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634596-A1_en_q_de,de,synthetic,1.0,,1.0,0.30037790443881845,0.7801017876142743
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634596-A1_fr_q_fr,fr,original,0.9849699398797596,0.9979959919839679,0.9719438877755512,-0.43037816838924736,0.38808314694182994
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634596-A1_en_q_es_135,es,synthetic,0.9949899799599198,,0.9949899799599198,-0.016173200191863087,0.7478321226240039
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633662-A1_en_q_en,en,original,0.9754509018036072,0.9989979959919839,0.9519038076152304,-0.4351215192200044,0.369275265292518
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4630509-A1_fr_q_fr,fr,original,0.9348697394789579,1.0,0.8697394789579159,-0.44164775950085083,0.09453267946367297
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634248-A1_en_q_es,es,synthetic,0.6648296593186374,,0.6648296593186374,-0.7116106276743036,0.03988789627795593
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634187-A1_en_q_es,es,synthetic,0.9859719438877755,,0.9859719438877755,-0.053352272089288735,0.5851350912561829
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634142-A1_fr_q_fr,fr,original,0.6623246492985972,0.6733466933867736,0.6513026052104208,-0.8377544117743643,0.010591683093632514
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633768-A2_en_q_es,es,synthetic,0.9559559559559558,,0.9559559559559558,-0.47593231225674243,0.34468779093598434
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633645-A1_fr_q_fr,fr,original,0.967434869739479,0.9569138276553106,0.9779559118236473,-0.3983446129176788,0.42107287180298275
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633622-A2_en_q_de,de,synthetic,1.0,,1.0,0.4237593857182584,0.8294743010106362
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634601-A1_en_q_en,en,original,0.9108216432865731,0.9989979959919839,0.8226452905811623,-0.7272393309905526,0.11840455706419532
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4630626-A1_de_q_de,de,original,0.996993987975952,1.0,0.9939879759519038,-0.20448161113271962,0.43860796632520543
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4630600-A1_de_q_en,en,synthetic,0.5756513026052104,,0.5756513026052104,-0.8501856726755883,-0.009627370288035305
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633632-A1_en_q_es,es,synthetic,0.9695753928452022,,0.9695753928452022,-0.3177909745568522,0.4993185203161472
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634136-A1_en_q_es,es,synthetic,0.3163163163163163,,0.3163163163163163,-0.9263987480526438,-0.09797109158446834
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634157-A1_en_q_de,de,synthetic,0.9168336673346694,,0.9168336673346694,-0.4064199321095478,0.31888191404395266
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634111-A1_en_q_de,de,synthetic,0.6136136136136137,,0.6136136136136137,-0.8736484462517593,-0.006529042285973971
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634596-A1_en_q_es,es,synthetic,0.717935871743487,,0.717935871743487,-0.6288275516501782,0.08044992697908555
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634139-A1_en_q_es,es,synthetic,1.0,,1.0,0.23231810428894403,0.8225749702087183
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025153617-A3_de_q_en,en,synthetic,0.6062124248496994,,0.6062124248496994,-0.7041727582846005,0.020815748211823457
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634426-A1_en_q_es,es,synthetic,0.7027749916415914,,0.7027749916415914,-0.763032605427861,0.042908170063042116
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634729-A1_en_q_de,de,synthetic,1.0,,1.0,0.3249078626819322,0.8570862198066721
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4626569-A1_de_q_en,en,synthetic,0.8797595190380763,,0.8797595190380763,-0.46130132187397843,0.23253140562657987
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634394-A2_en_q_es,es,synthetic,1.0,,1.0,0.14520481821971631,0.8147621306197096
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634424-A1_en_q_es,es,synthetic,0.9498997995991985,,0.9498997995991985,-0.3960047527105303,0.36369360335602646
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633602-A1_en_q_de,de,synthetic,0.2492492492492493,,0.2492492492492493,-0.955991510838463,-0.0861601710887415
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634337-A1_en_q_en,en,original,0.9784569138276553,0.9989979959919839,0.9579158316633267,-0.2971494040595771,0.45016975245657104
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634128-A1_en_q_en,en,original,0.9989989989989989,0.9989989989989989,,,
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633896-A1_en_q_en,en,original,0.996996996996997,0.996996996996997,,,
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025215091-A1_fr_q_fr,fr,original,0.7655310621242485,0.6342685370741483,0.8967935871743486,-0.669582112330155,0.18046047144272204
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633599-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.01582644414145426,0.7144788532900185
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633656-A1_fr_q_fr,fr,original,0.9716933867735472,0.9468937875751503,0.9964929859719439,-0.16236485367527018,0.6781046419413861
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634396-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.49890406215349004,0.8567820463938516
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633893-A1_fr_q_fr,fr,original,0.9924849699398798,0.998997995991984,0.9859719438877756,-0.28903330956504025,0.5459808646528057
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633462-A1_en_q_en,en,original,0.9994989979959921,1.0,0.998997995991984,-0.2812014129212074,0.561576067897892
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633386-A1_en_q_en,en,original,0.9564128256513026,0.9839679358717435,0.9288577154308617,-0.6914661280234595,0.18518609366504446
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633970-A1_fr_q_fr,fr,original,0.9749498997995991,1.0,0.9498997995991983,-0.6230684615787545,0.23873655612761116
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633415-A1_en_q_en,en,original,0.9944889779559118,0.9979959919839679,0.9909819639278558,-0.40709522720971975,0.47108235234787205
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633415-A1_en_q_de,de,synthetic,0.9488977955911825,,0.9488977955911825,-0.3082214137769364,0.36396611167842796
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633415-A1_fr_q_fr,fr,original,0.9323647294589178,0.969939879759519,0.8947895791583166,-0.6989431776500795,0.1627261392512375
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633415-A1_en_q_es,es,synthetic,1.0,,1.0,0.2958994241575132,0.7973213988186001
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633950-A1_en_q_en,en,original,0.7354709418837676,0.9909819639278558,0.47995991983967934,-0.880500986193294,-0.06031232484693242
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633950-A1_en_q_de,de,synthetic,0.11311311311311312,,0.11311311311311312,-0.9762445329693289,-0.1452010274195971
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633950-A1_fr_q_fr,fr,original,0.4404404404404404,0.4404404404404404,,,
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633950-A1_en_q_es,es,synthetic,0.780060120240481,,0.780060120240481,-0.6040244969378827,0.12148633600158704
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634629-A1_en_q_en,en,original,0.5105315947843531,0.6569709127382146,0.4373119358074222,-0.8979307298950859,-0.07161761142809878
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634629-A1_de_q_de,de,original,0.5876753507014029,0.9859719438877755,0.18937875751503008,-0.9708694577366555,-0.08690373525112502
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634629-A1_fr_q_fr,fr,original,0.9519519519519519,0.9519519519519519,,,
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634629-A1_en_q_es,es,synthetic,0.3003003003003003,,0.3003003003003003,-0.9213671914096572,-0.13172153551627058
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633582-A1_en_q_es,es,synthetic,0.9849699398797596,,0.9849699398797596,-0.23223362424474941,0.5469326865958719
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634165-A1_en_q_es,es,synthetic,1.0,,1.0,0.4533141287420549,0.857769911987566
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633677-A1_en_q_de,de,synthetic,0.908817635270541,,0.908817635270541,-0.33635536419725715,0.32105625094567475
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634246-A1_en_q_en,en,original,0.9784569138276553,0.9789579158316633,0.9779559118236473,-0.4570526167201893,0.4059463989205784
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634120-A1_en_q_de,de,synthetic,0.9403807615230461,,0.9403807615230461,-0.44325847100102816,0.30777861448921046
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633638-A1_en_q_en,en,original,1.0,1.0,1.0,0.26629826985066746,0.8681376057160041
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633389-A1_en_q_en,en,original,1.0,1.0,1.0,0.22478230595304222,0.5261904513471579
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025209629-A1_de_q_es,es,synthetic,0.9994989979959921,,0.9994989979959921,0.06968834612057716,0.8863379009820007
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634132-A2_en_q_en,en,original,0.9789579158316634,0.9989979959919839,0.9589178356713427,-0.5292869601437014,0.3042920115085037
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634914-A1_en_q_es,es,synthetic,0.998496993987976,,0.998496993987976,-0.025433399419060355,0.7449367359367174
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634285-A1_en_q_de,de,synthetic,1.0,,1.0,0.30275577537553716,0.6918400480061037
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634122-A1_fr_q_fr,fr,original,0.9423847695390781,0.9729458917835672,0.9118236472945892,-0.5476018661799266,0.260484370622088
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634365-A1_fr_q_fr,fr,original,1.0,0.9999999999999999,0.9999999999999999,0.2906915160757172,0.7093034470500634
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025214709-A1_de_q_es,es,synthetic,0.8552104208416834,,0.8552104208416834,-0.6778515190238674,0.133050785042761
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633426-A2_en_q_es,es,synthetic,0.9993313273152792,,0.9993313273152792,0.19011614126570275,0.7136713272471279
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4630604-A1_de_q_es,es,synthetic,0.9919839679358716,,0.9919839679358716,-0.11132121179494753,0.6673057297184573
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634118-A1_en_q_es,es,synthetic,0.9954909819639278,,0.9954909819639278,0.12357780863365998,0.6629982586910635
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634404-A1_en_q_de,de,synthetic,1.0,,1.0,0.3365745167324879,0.7855954519723295
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633465-A1_en_q_de,de,synthetic,1.0,,1.0,0.26273831181316654,0.7994858391999571
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633680-A1_en_q_es,es,synthetic,1.0,,1.0,0.4682608211776174,0.8698838364125836
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025201606-A1_de_q_es,es,synthetic,0.998997995991984,,0.998997995991984,-0.0738606860491892,0.7516606421072566
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634435-A1_en_q_de,de,synthetic,0.999498997995992,,0.999498997995992,0.0679386560914061,0.8138751615102416
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634143-A1_en_q_de,de,synthetic,0.9626753507014029,,0.9626753507014029,-0.47307613679507027,0.34685066520412716
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634411-A1_en_q_de,de,synthetic,0.6412825651302605,,0.6412825651302605,-0.6062679640323817,0.063386734442436
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634287-A1_en_q_es,es,synthetic,0.7737737737737738,,0.7737737737737738,-0.7719833021166158,0.07591728126819375
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633627-A1_en_q_de,de,synthetic,1.0,,1.0,0.30062357661858813,0.8347981153718345
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633670-A1_fr_q_fr,fr,original,1.0,1.0,1.0,0.17525363431009078,0.8267564226546009
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025202163-A1_fr_q_fr,fr,original,0.998997995991984,1.0,0.9979959919839679,-0.050651276077517536,0.7082473040259628
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025214852-A1_fr_q_fr,fr,original,0.9869739478957915,0.9929859719438877,0.9809619238476953,-0.4068579199893484,0.41125754268919573
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025214996-A1_fr_q_fr,fr,original,0.843186372745491,0.9579158316633267,0.7284569138276553,-0.772297463678897,0.06160213803622998
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4630123-A1_de_q_de,de,original,0.9859719438877755,0.998997995991984,0.9729458917835672,-0.46753406798679426,0.37340189501635035
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634646-A1_en_q_en,en,original,1.0,1.0,1.0,0.28796931544028936,0.654875542418522
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634294-A1_en_q_en,en,original,0.9864729458917837,0.9989979959919839,0.973947895791583,-0.4926665270634267,0.37626732925529166
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634436-A1_fr_q_fr,fr,original,0.996993987975952,0.996993987975952,0.996993987975952,-0.16929934849697112,0.6726602364633254
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025215167-A1_de_q_de,de,original,0.998496993987976,1.0,0.996993987975952,-0.12185036563257466,0.6116518780946898
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4626962-A1_de_q_en,en,synthetic,0.9964929859719439,,0.9964929859719439,-0.07605633802816898,0.7031412176278067
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4626962-A1_de_q_de,de,original,0.9899799599198397,1.0,0.9799599198396793,-0.29689020110839537,0.4750254217202342
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4626962-A1_fr_q_fr,fr,original,0.9969939879759518,1.0,0.9939879759519038,-0.12955932025869912,0.6500427998517523
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4626962-A1_de_q_es,es,synthetic,0.9974949899799599,,0.9974949899799599,0.10390061593897197,0.7240286281289458
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025201936-A1_de_q_en,en,synthetic,0.43243243243243246,,0.43243243243243246,-0.9057896651517866,-0.06085766827569405
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025201936-A1_fr_q_fr,fr,original,0.9534068136272545,1.0,0.9068136272545091,-0.3891475999271385,0.1618582385612775
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,WO-2025201936-A1_de_q_es,es,synthetic,0.9944889779559117,,0.9944889779559117,-0.2513553153348905,0.5180417546484137
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634597-A1_en_q_en,en,original,0.8161322645290581,0.9519038076152304,0.6803607214428857,-0.8465654142801017,0.016888997075642346
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634597-A1_en_q_de,de,synthetic,0.9994989979959921,,0.9994989979959921,0.039608539502908956,0.8133505204071461
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634597-A1_fr_q_fr,fr,original,0.998496993987976,1.0,0.996993987975952,-0.05944687250104386,0.6579302958212072
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634597-A1_en_q_es,es,synthetic,0.9939879759519038,,0.9939879759519038,-0.18475617016209966,0.6316106099926435
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634381-A1_en_q_zh,zh,synthetic,0.7094188376753507,,0.7094188376753507,-0.6008528726549407,0.11025063110048243
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633589-A1_en_q_zh,zh,synthetic,0.0570570570570571,,0.0570570570570571,-0.9860076755523282,-0.22220248461302233
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4627024-A1_de_q_zh,zh,synthetic,0.8058058058058057,,0.8058058058058057,-0.7729520669540958,0.08911562462792473
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634926-A1_en_q_zh,zh,synthetic,0.8887775551102205,,0.8887775551102205,-0.6166704521840825,0.19219944656648918
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633863-A2_en_q_zh,zh,synthetic,0.7781678368438648,,0.7781678368438648,-0.7307523534815146,0.0841168892058168
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633797-A1_en_q_zh,zh,synthetic,0.9994989979959918,,0.9994989979959918,0.040123289893473114,0.846749747805783
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633777-A1_en_q_zh,zh,synthetic,0.970190380761523,,0.970190380761523,-0.15824417542072045,0.49775796366583375
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633621-A1_en_q_zh,zh,synthetic,0.968937875751503,,0.968937875751503,-0.5095195460501741,0.3167300014222081
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634416-A1_en_q_zh,zh,synthetic,0.8041082164328658,,0.8041082164328658,-0.659973964214078,0.11774659825622227
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4634305-A1_en_q_zh,zh,synthetic,1.0,,1.0,0.4980580042385809,0.8912779462294839
nomic-ai/nomic-embed-text-v2-moe,nomic-v2-moe,EP-4633531-A1_en_q_zh,zh,synthetic,0.9949899799599198,,0.9949899799599198,-0.298714325672013,0.5675999233737198
